"REF_DATE","GEO","DGUID","Age group","Sex","Life stress","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Prince Edward Island","","65 years and over","Women","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4207189","3.10.3.5.2","","F","","","0"
"1994","Prince Edward Island","","65 years and over","Women","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v4207190","3.10.3.5.3","","F","","","0"
"1994","Prince Edward Island","","65 years and over","Women","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4207191","3.10.3.5.4","","F","","","1"
"1994","Prince Edward Island","","65 years and over","Women","Life stress, not stated","Percent","Percent","239","units ","0","v4207192","3.10.3.5.5","","F","","","1"
"1994","Prince Edward Island","","65 years and over","Women","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4207193","3.10.3.5.6","","F","","","1"
"1994","Prince Edward Island","","65 years and over","Women","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4207194","3.10.3.5.7","","F","","","1"
"1994","Prince Edward Island","","65 years and over","Women","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4207195","3.10.3.5.8","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v4207196","3.11.1.1.1","8654","","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4207197","3.11.1.1.2","7386","","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v4207198","3.11.1.1.3","9921","","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4207199","3.11.1.1.4","7.5","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","Percent","Percent","239","units ","0","v4207200","3.11.1.1.5","100.0","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4207201","3.11.1.1.6","100.0","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4207202","3.11.1.1.7","100.0","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4207203","3.11.1.1.8","0.0","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","Number of persons","Persons","249","units ","0","v4207204","3.11.1.2.1","5774","","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4207205","3.11.1.2.2","4597","","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v4207206","3.11.1.2.3","6952","","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4207207","3.11.1.2.4","10.4","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","Percent","Percent","239","units ","0","v4207208","3.11.1.2.5","66.7","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4207209","3.11.1.2.6","56.6","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4207210","3.11.1.2.7","76.9","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4207211","3.11.1.2.8","7.8","","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","Number of persons","Persons","249","units ","0","v4207212","3.11.1.3.1","1935","E","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4207213","3.11.1.3.2","1100","E","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v4207214","3.11.1.3.3","2770","E","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4207215","3.11.1.3.4","22.0","E","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","Percent","Percent","239","units ","0","v4207216","3.11.1.3.5","22.4","E","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4207217","3.11.1.3.6","13.4","E","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4207218","3.11.1.3.7","31.3","E","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4207219","3.11.1.3.8","20.4","E","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","Number of persons","Persons","249","units ","0","v4207220","3.11.1.4.1","","F","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4207221","3.11.1.4.2","","F","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v4207222","3.11.1.4.3","","F","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4207223","3.11.1.4.4","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","Percent","Percent","239","units ","0","v4207224","3.11.1.4.5","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4207225","3.11.1.4.6","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4207226","3.11.1.4.7","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4207227","3.11.1.4.8","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","Number of persons","Persons","249","units ","0","v4207228","3.11.1.5.1","","F","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4207229","3.11.1.5.2","","F","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v4207230","3.11.1.5.3","","F","","","0"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4207231","3.11.1.5.4","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","Percent","Percent","239","units ","0","v4207232","3.11.1.5.5","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4207233","3.11.1.5.6","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4207234","3.11.1.5.7","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Both sexes","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4207235","3.11.1.5.8","","F","","","1"
"1994","Prince Edward Island","","65-74 years","Men","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v4207236","3.11.2.1.1","4839","","","","0"
"1994","Prince Edward Island","","65-74 years","Men","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v4207237","3.11.2.1.2","3983","","","","0"
"1994","Prince Edward Island","","65-74 years","Men","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v4207238","3.11.2.1.3","5695","","","","0"
"1994","Prince Edward Island","","65-74 years","Men","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4207239","3.11.2.1.4","9.0","","","","1"
"1994","Prince Edward Island","","65-74 years","Men","Total population for the variable life stress","Percent","Percent","239","units ","0","v4207240","3.11.2.1.5","100.0","","","","1"
"1994","Prince Edward Island","","65-74 years","Men","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4207241","3.11.2.1.6","100.0","","","","1"
"1994","Prince Edward Island","","65-74 years","Men","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4207242","3.11.2.1.7","100.0","","","","1"
